customer_id,recharge_frequency,avg_recharge_amount,sim_age_months,call_stability,late_payment_ratio,avg_delay_days,upi_transaction_freq,credit_debit_ratio,location_stability,commute_regularity,daily_app_opens,avg_session_minutes,default_risk,default_probability
TRN_004234,3.0327778608897558,513.34,4,0.3548,0.1643,0,6,1.48,19,4.08,3,5.6,0,0.3089
TRN_004235,4.1983342673879775,537.53,33,0.1738,0.1116,0,11,0.75,21,1.31,2,9.3,0,0.4386
TRN_004236,4.196599189807113,648.13,9,0.2298,0.1224,0,12,1.38,19,4.96,4,12.5,0,0.2649
TRN_004237,3.5318598923303446,638.84,21,0.078,0.286,11,9,0.64,20,2.68,2,5.8,0,0.4928
TRN_004238,4.414084561872168,281.11,29,0.3246,0.0549,0,7,1.23,16,3.51,4,10.8,0,0.1798
TRN_004239,4.113184239056485,535.32,8,0.0998,0.2885,5,11,1.18,25,1.95,4,4.3,0,0.3194
TRN_004240,3.8172348838358086,829.01,10,0.1683,0.1803,0,15,1.32,13,1.25,2,12.0,0,0.4322
TRN_004241,3.0854404363552845,374.43,56,0.1998,0.0452,0,7,1.2,12,4.89,3,4.6,0,0.3016
TRN_004242,2.9536236857563054,489.97,49,0.3519,0.2856,7,10,1.62,27,1.62,2,8.9,0,0.2188
TRN_004243,3.9063142217594176,364.05,12,0.1247,0.0623,0,8,1.25,22,4.04,1,4.9,0,0.2571
TRN_004244,4.270195821601101,650.06,25,0.1493,0.1585,0,7,1.2,13,3.62,6,8.1,0,0.2912
TRN_004245,5.679282755408723,479.62,22,0.3959,0.2993,4,9,0.97,17,4.23,3,8.1,0,0.4188
TRN_004246,4.688480154699539,291.28,24,0.31,0.3751,10,12,0.75,24,2.38,1,17.7,0,0.2741
TRN_004247,2.6129297499864923,495.86,32,0.1798,0.152,0,11,1.15,22,2.32,3,10.6,0,0.2886
TRN_004248,5.46358194124857,626.64,53,0.434,0.1108,0,7,1.52,19,2.3,3,7.9,0,0.1746
TRN_004249,2.3569926111681405,651.35,16,0.5612,0.2158,7,12,0.8,18,2.93,1,8.0,0,0.3452
TRN_004250,3.432282984599994,319.49,36,0.0812,0.3872,4,5,1.12,16,1.13,4,9.5,0,0.4004
TRN_004251,2.024832410511756,695.0,33,0.2719,0.2726,10,7,1.1,21,3.99,2,11.5,0,0.3248
TRN_004252,3.8540028261502326,372.44,25,0.2036,0.2264,10,10,0.51,13,2.7,2,3.7,0,0.5597
TRN_004253,1.0,603.04,33,0.2529,0.0981,0,6,1.03,13,2.76,4,11.5,0,0.1885
TRN_004254,7.946764403025024,359.28,9,0.2134,0.1976,0,13,1.04,22,1.5,2,10.1,0,0.3336
TRN_004255,3.6777859873276175,464.41,31,0.2563,0.1446,0,6,0.7,21,2.45,2,9.7,0,0.3518
TRN_004256,6.370776153958264,399.55,49,0.1188,0.0658,0,7,1.51,14,2.85,5,10.4,0,0.3736
TRN_004257,5.33280085167806,556.29,47,0.2842,0.6999,9,10,1.44,16,1.64,3,7.0,0,0.6211
TRN_004258,4.398969474566012,605.86,31,0.4477,0.0975,0,11,0.89,16,4.35,2,9.6,0,0.2159
TRN_004259,3.3672374087450008,312.6,23,0.1421,0.1753,0,10,0.89,13,1.8,1,8.5,0,0.2873
TRN_004260,3.318273189112709,621.16,7,0.1198,0.2799,4,9,0.94,18,1.31,3,6.8,0,0.3788
TRN_004261,5.655422890300592,565.02,22,0.1013,0.1239,0,11,1.25,18,2.44,4,10.5,0,0.2834
TRN_004262,5.467213649301559,559.24,5,0.3429,0.3169,9,8,1.29,15,1.08,1,8.0,0,0.2961
TRN_004263,3.060283782963338,446.91,54,0.1658,0.2342,7,14,1.06,18,2.5,2,8.4,0,0.484
TRN_004264,4.245538384715254,294.6,48,0.3514,0.1036,0,13,0.75,19,4.33,5,3.0,0,0.26
TRN_004265,3.1885332059013543,744.96,10,0.2663,0.3423,5,8,1.46,21,3.11,1,10.8,0,0.222
TRN_004266,2.758917242255585,554.18,4,0.0627,0.2534,4,11,1.12,21,1.18,2,5.8,0,0.3141
TRN_004267,4.60502901186043,406.36,57,0.4355,0.1608,0,12,0.8,22,4.78,5,6.9,0,0.3471
TRN_004268,3.214217862179459,481.6,24,0.1109,0.348,4,6,1.07,20,3.62,6,9.5,0,0.3639
TRN_004269,4.646372355071214,568.11,44,0.3282,0.2464,5,10,0.73,21,1.49,2,7.8,0,0.3486
TRN_004270,3.853323643420806,519.71,9,0.2513,0.0578,0,10,1.18,13,1.49,2,1.4,0,0.2534
TRN_004271,3.327425133915453,530.99,46,0.2461,0.2265,6,8,1.26,23,1.69,3,8.1,0,0.34
TRN_004272,1.6864625949420908,323.46,54,0.4354,0.1945,0,13,1.33,13,4.35,4,10.9,0,0.3591
TRN_004273,5.509095386058533,345.47,13,0.4071,0.3228,4,11,1.29,17,2.5,1,8.0,0,0.2673
TRN_004274,4.063897259818928,418.92,50,0.4237,0.2541,11,13,0.87,19,3.73,2,9.6,0,0.0369
TRN_004275,2.0665243643296693,235.75,18,0.2103,0.2714,8,10,1.0,10,3.8,2,5.4,0,0.1813
TRN_004276,2.5331714155529115,720.43,36,0.3761,0.2068,5,4,1.13,19,4.06,3,8.1,0,0.1833
TRN_004277,4.435179783451945,406.64,14,0.3262,0.2523,5,8,1.33,18,3.03,5,3.7,0,0.2748
TRN_004278,4.772253845506925,499.54,38,0.123,0.0606,0,11,0.9,21,4.5,2,9.6,0,0.3118
TRN_004279,2.5710512057797423,455.18,13,0.2612,0.2594,7,9,1.22,21,1.57,4,8.6,0,0.3943
TRN_004280,5.398051137256225,351.36,24,0.0267,0.2025,4,3,0.96,6,3.33,4,13.5,0,0.2586
TRN_004281,2.592943911376598,752.19,38,0.3317,0.4317,3,12,1.44,14,4.02,1,6.4,0,0.396
TRN_004282,1.3696236734173195,208.08,30,0.4202,0.056,0,11,0.81,12,1.32,2,8.7,0,0.0478
TRN_004283,3.8554519762633124,586.55,32,0.3514,0.3957,5,8,0.6,15,2.64,3,5.1,0,0.3433
TRN_004284,1.5277756865057035,347.64,17,0.0637,0.304,13,9,1.48,14,3.51,5,5.5,0,0.2757
TRN_004285,1.7227937867640133,648.34,54,0.1489,0.2862,4,4,1.56,11,3.58,2,8.2,0,0.3666
TRN_004286,4.554823422997941,485.94,28,0.292,0.0699,0,8,1.12,22,1.22,3,9.4,0,0.2345
TRN_004287,3.612604972711583,413.38,43,0.3106,0.1973,0,11,0.84,15,2.04,3,11.1,0,0.1535
TRN_004288,2.5852082500724967,514.64,14,0.0777,0.2688,0,4,0.89,17,1.8,1,7.9,0,0.4057
TRN_004289,2.535404457357341,631.83,14,0.275,0.0508,0,5,0.95,16,3.63,2,11.2,0,0.2388
TRN_004290,4.1789461086665645,207.08,43,0.0853,0.644,2,12,1.21,24,3.46,4,10.2,0,0.5745
TRN_004291,2.7183204850847007,555.43,45,0.4365,0.2661,8,15,1.34,24,4.64,5,11.7,0,0.1619
TRN_004292,2.697132204839085,536.89,30,0.1763,0.2444,9,13,0.58,17,3.64,1,7.0,0,0.292
TRN_004293,3.5593148945880735,419.76,28,0.5205,0.1889,0,8,1.03,24,4.73,6,8.9,0,0.2728
TRN_004294,2.764166052449834,442.67,4,0.3036,0.1169,0,14,0.79,13,4.78,4,8.0,0,0.5026
TRN_004295,4.870525310087968,754.44,50,0.2133,0.1226,0,11,1.11,21,4.98,5,6.2,0,0.2956
TRN_004296,1.431836052822507,239.59,42,0.2986,0.1922,0,6,1.4,19,3.82,9,10.8,0,0.2271
TRN_004297,2.7611220393510165,426.57,59,0.0717,0.2085,6,14,1.31,12,3.96,2,2.4,0,0.4931
TRN_004298,4.858653100191766,363.23,15,0.3102,0.2617,4,7,0.85,17,2.58,6,7.7,0,0.3157
TRN_004299,4.639034789872876,463.72,31,0.148,0.0679,0,15,1.25,19,4.59,4,10.1,0,0.345
TRN_004300,1.8519811364967298,546.68,40,0.0376,0.3088,5,12,1.13,26,2.5,1,8.9,0,0.4261
TRN_004301,7.692531670664531,572.7,30,0.4384,0.0794,0,8,0.63,23,2.4,4,3.8,0,0.3204
TRN_004302,1.8966331899174556,669.93,27,0.0474,0.0915,0,6,0.35,19,4.87,2,10.8,0,0.2866
TRN_004303,4.749566607398111,566.08,3,0.3751,0.2729,8,9,0.59,15,4.49,4,4.1,0,0.2366
TRN_004304,4.066862454920565,414.68,48,0.0775,0.0666,0,13,1.09,17,4.32,4,7.1,0,0.2917
TRN_004305,1.374910830735193,379.38,16,0.5169,0.0433,0,18,1.21,16,2.81,2,13.8,0,0.1378
TRN_004306,1.533822289765605,650.54,16,0.3296,0.1905,0,10,0.69,16,3.47,5,5.2,0,0.3945
TRN_004307,3.6470405120069675,764.49,20,0.2417,0.1964,0,5,0.95,15,2.32,4,1.8,0,0.4019
TRN_004308,4.2525099632473,707.79,51,0.1316,0.0903,0,10,0.41,23,1.75,2,6.5,0,0.4147
TRN_004309,5.782080163601993,471.73,48,0.4595,0.1926,0,9,1.09,24,2.25,2,5.2,0,0.3979
TRN_004310,3.2023592140223442,627.28,54,0.1457,0.1978,0,9,0.67,14,1.97,6,11.2,0,0.3866
TRN_004311,1.7397137275221937,427.86,53,0.388,0.1681,0,11,1.08,20,3.52,1,9.9,0,0.225
TRN_004312,5.370249042940321,198.46,7,0.0758,0.285,9,9,0.82,18,3.31,5,7.9,0,0.4584
TRN_004313,3.544561955915987,483.71,39,0.4521,0.172,0,17,0.6,16,4.25,4,6.6,0,0.3986
TRN_004314,6.790733294908834,794.57,9,0.4527,0.2876,12,9,1.0,17,3.44,1,8.3,0,0.1837
TRN_004315,1.5178783134001472,253.71,54,0.0652,0.1902,0,10,1.14,19,2.21,4,10.4,0,0.3107
TRN_004316,2.8564965217176095,432.69,58,0.1857,0.2898,10,10,1.32,25,1.94,1,7.5,0,0.3648
TRN_004317,4.174967835133723,591.42,37,0.2035,0.1318,0,8,0.86,24,3.83,3,5.1,0,0.4327
TRN_004318,3.677080324903761,592.17,14,0.3082,0.3082,8,12,1.4,16,1.18,4,7.5,0,0.2797
TRN_004319,3.9046938408923664,702.48,26,0.1007,0.0696,0,21,1.19,18,3.4,1,4.6,0,0.2061
TRN_004320,3.9725617532256456,519.58,23,0.346,0.0328,0,6,1.37,18,3.59,2,9.1,0,0.2728
TRN_004321,3.6757836783721327,131.26,15,0.4756,0.0387,0,11,1.15,18,2.1,1,8.1,0,0.0773
TRN_004322,1.6446446471045815,528.52,32,0.3093,0.1029,0,9,1.18,21,4.69,3,7.3,0,0.1388
TRN_004323,3.029504427193614,516.23,10,0.1697,0.0996,0,9,1.36,17,2.28,2,10.1,0,0.2339
TRN_004324,3.902967697813356,624.99,19,0.5024,0.284,11,10,1.09,24,3.57,5,9.5,0,0.213
TRN_004325,3.749456060069855,397.75,45,0.2617,0.205,2,12,0.98,21,4.85,1,12.3,0,0.3942
TRN_004326,2.675341712973922,403.53,58,0.1692,0.0994,0,8,0.45,22,4.38,4,9.6,0,0.5388
TRN_004327,5.403243818416482,380.39,34,0.4315,0.1058,0,7,0.64,19,1.37,3,8.4,0,0.2631
TRN_004328,6.958900432889393,479.31,36,0.0635,0.0557,0,10,0.96,16,3.14,6,11.0,0,0.2114
TRN_004329,6.422677851525695,504.2,43,0.0296,0.0837,0,12,1.29,11,2.28,3,8.6,0,0.5313
TRN_004330,7.539028893313024,687.23,23,0.5212,0.2651,5,8,0.91,14,4.33,3,6.9,0,0.3859
TRN_004331,5.044835642026186,731.92,41,0.2064,0.1401,0,15,0.9,21,3.23,2,5.0,0,0.3137
TRN_004332,3.3115805917885517,403.38,27,0.0977,0.0446,0,8,0.86,20,3.04,3,6.3,0,0.2412
TRN_004333,2.35846709452515,555.79,42,0.0794,0.082,0,11,1.22,9,3.08,3,8.4,0,0.4142
TRN_004334,3.058522433538567,619.46,28,0.4357,0.1737,0,11,1.13,13,1.72,3,6.3,0,0.3863
TRN_004335,1.0,380.6,40,0.4449,0.0513,0,12,1.19,25,4.83,1,6.2,0,0.2262
TRN_004336,2.4182481524528145,501.41,10,0.3089,0.2178,13,9,1.06,18,2.17,5,8.8,0,0.295
TRN_004337,1.6248916414520806,529.79,25,0.0478,0.1455,0,7,1.07,16,1.56,2,8.0,0,0.2923
TRN_004338,3.2364566088794606,367.04,25,0.1337,0.0569,0,12,1.39,15,1.2,1,11.9,0,0.3703
TRN_004339,1.6674165420328673,411.35,57,0.3054,0.3722,4,9,1.06,23,1.05,6,10.1,0,0.377
TRN_004340,5.488601908609883,511.75,32,0.5514,0.3552,8,8,1.25,22,4.35,2,7.0,0,0.4218
TRN_004341,4.659299363695251,749.66,42,0.1187,0.0449,0,13,0.93,14,2.78,5,6.4,0,0.3904
TRN_004342,3.352205334977551,574.44,14,0.0834,0.3328,9,15,1.03,15,3.57,1,4.6,0,0.4051
TRN_004343,6.203583050261229,332.8,55,0.3435,0.209,9,9,0.81,23,4.8,4,12.2,0,0.2948
TRN_004344,5.021949126980546,450.46,46,0.3821,0.0798,0,7,1.18,17,1.34,3,6.0,0,0.2272
TRN_004345,1.2476401217868847,345.73,48,0.2068,0.1805,0,8,1.05,15,3.71,1,1.5,0,0.3491
TRN_004346,4.645984976814422,412.25,54,0.0685,0.1419,0,7,1.07,18,2.0,9,12.9,0,0.2173
TRN_004347,1.4783754780551068,435.78,22,0.0576,0.2837,4,9,1.14,16,3.75,5,7.9,0,0.3131
TRN_004348,2.9128368292708533,141.62,42,0.0155,0.1403,0,6,1.36,20,1.89,2,4.5,0,0.5322
TRN_004349,2.895409831132797,421.52,40,0.0079,0.5704,4,15,1.13,18,3.33,5,3.1,1,0.6715
TRN_004350,2.5781038113014363,409.3,8,0.2184,0.2158,5,15,1.23,18,4.39,1,8.0,0,0.4694
TRN_004351,2.4193602548925774,430.51,46,0.4404,0.2632,10,13,0.7,23,3.0,5,10.1,0,0.1808
TRN_004352,5.546962721350655,639.23,11,0.1349,0.2038,10,6,1.05,10,3.73,2,8.8,0,0.4845
TRN_004353,7.324273170325946,459.11,23,0.3386,0.1425,0,9,0.68,22,2.98,4,8.2,0,0.3146
TRN_004354,5.898991901837444,728.07,10,0.1905,0.2095,4,10,1.11,16,3.79,3,11.6,0,0.5424
TRN_004355,4.919682753507571,528.57,18,0.5068,0.2932,5,10,1.12,22,2.45,1,6.9,0,0.4848
TRN_004356,3.8863618334059544,466.06,22,0.2889,0.1305,0,11,1.0,18,1.9,3,10.5,0,0.2201
TRN_004357,6.477546102094688,624.14,10,0.3609,0.0824,0,12,0.89,17,3.38,1,7.1,0,0.2573
TRN_004358,3.119075305550251,445.33,14,0.1479,0.1878,0,6,1.0,18,2.51,4,10.3,0,0.3451
TRN_004359,2.8993977712834633,564.73,26,0.4579,0.1752,0,9,1.23,22,2.13,6,11.8,0,0.1378
TRN_004360,2.517462810828596,556.78,47,0.2207,0.1496,0,16,0.87,15,3.32,1,13.2,0,0.3219
TRN_004361,4.3288739960414855,468.11,12,0.4152,0.1555,0,7,0.84,16,2.43,2,10.1,0,0.3386
TRN_004362,2.97859400969027,757.53,35,0.2289,0.141,0,14,1.22,14,4.93,3,9.8,0,0.0333
TRN_004363,4.349842826138943,555.91,27,0.1463,0.2383,11,7,1.12,12,3.87,1,12.2,0,0.2719
TRN_004364,4.190613892452836,364.64,29,0.3897,0.1704,0,15,0.66,22,2.48,2,3.7,0,0.409
TRN_004365,4.625277576111426,529.44,41,0.3524,0.0742,0,6,1.54,21,3.88,5,7.7,0,0.0
TRN_004366,5.133124706174952,419.86,11,0.1952,0.2574,3,9,0.67,17,1.67,4,8.7,0,0.3116
TRN_004367,3.965264903947899,529.36,39,0.4396,0.2988,8,12,0.66,24,2.24,4,5.4,0,0.3282
TRN_004368,6.015711954382972,296.83,27,0.0928,0.3466,3,8,1.6,18,4.62,2,4.0,0,0.5507
TRN_004369,2.927707578495162,483.06,30,0.2709,0.2411,12,3,1.11,24,1.2,3,5.6,0,0.2777
TRN_004370,2.852094452162841,422.67,14,0.2007,0.0575,0,6,1.09,17,2.42,4,7.0,0,0.1829
TRN_004371,6.73575108427112,717.55,34,0.6144,0.0969,0,10,0.57,27,1.12,6,5.9,0,0.1988
TRN_004372,5.782407342273451,623.1,43,0.4299,0.1996,0,8,0.98,16,3.59,1,11.6,0,0.2891
TRN_004373,3.658282809357646,507.25,37,0.4009,0.0687,0,9,1.11,11,3.41,3,10.5,0,0.0
TRN_004374,4.305753709142113,435.99,47,0.2914,0.2497,7,7,1.41,17,2.97,2,13.2,0,0.4027
TRN_004375,3.2184482133368606,529.67,44,0.1633,0.2898,3,6,1.1,20,3.88,2,8.9,0,0.3425
TRN_004376,5.012277928657895,658.22,14,0.6329,0.4663,9,10,0.66,23,2.67,4,9.0,0,0.2882
TRN_004377,6.724688773641628,511.44,38,0.0677,0.2049,6,8,1.43,28,4.0,2,9.3,0,0.3402
TRN_004378,4.382357307716847,211.95,13,0.2162,0.2569,6,7,1.22,20,1.97,3,5.7,0,0.3431
TRN_004379,1.0,672.16,34,0.5035,0.1931,0,9,1.03,15,3.37,2,5.5,0,0.178
TRN_004380,3.298586897672008,374.34,21,0.4491,0.0868,0,12,1.09,24,2.58,5,15.2,0,0.1069
TRN_004381,3.8774784419179875,365.48,11,0.2263,0.218,5,7,0.76,17,2.97,5,3.2,0,0.4191
TRN_004382,5.784695636020862,445.84,14,0.249,0.4898,4,10,1.22,22,1.77,4,8.1,0,0.5848
TRN_004383,4.818363723077844,591.56,23,0.5311,0.2426,3,6,1.04,7,3.23,4,9.1,0,0.3198
TRN_004384,5.139759708297078,435.92,56,0.043,0.3882,5,13,1.62,17,2.67,2,9.6,0,0.3968
TRN_004385,3.5389810938876587,411.19,31,0.4015,0.1546,0,7,1.16,15,3.33,1,13.9,0,0.2284
TRN_004386,3.023219339295483,481.92,42,0.2524,0.1055,0,13,0.82,12,4.31,2,5.4,0,0.4745
TRN_004387,3.2151141308317364,163.38,6,0.2402,0.0467,0,9,1.14,17,4.57,4,8.4,0,0.2703
TRN_004388,4.669891179149958,544.25,58,0.2811,0.2015,4,7,1.52,23,4.37,1,9.8,0,0.2187
TRN_004389,4.404049750022383,480.07,25,0.2884,0.0583,0,10,1.19,29,1.9,4,1.1,0,0.139
TRN_004390,2.898953165569168,488.73,3,0.1688,0.0561,0,15,1.7,18,1.79,5,3.6,0,0.2664
TRN_004391,4.633652300743792,359.69,34,0.6831,0.263,4,5,1.26,19,3.44,1,6.8,0,0.2285
TRN_004392,4.906358397622138,736.93,11,0.4452,0.1024,0,11,0.46,18,2.52,4,9.2,0,0.281
TRN_004393,4.631142565786629,537.9,15,0.1931,0.0442,0,7,0.91,13,2.99,2,4.6,0,0.2772
TRN_004394,4.340313416728602,340.21,55,0.099,0.1241,0,3,1.18,19,3.48,3,9.1,0,0.5948
TRN_004395,1.9174412242693473,491.8,27,0.1188,0.2042,11,13,1.26,17,3.94,4,7.0,0,0.2047
TRN_004396,3.7166327594215214,400.1,38,0.4885,0.1408,0,14,0.94,17,1.16,3,6.5,0,0.3538
TRN_004397,5.620285587975815,570.54,35,0.3838,0.0229,0,11,1.42,16,4.14,5,10.9,0,0.2534
TRN_004398,4.175222930584084,382.52,44,0.2458,0.202,9,10,1.47,17,4.01,5,9.3,0,0.2725
TRN_004399,6.062445518720128,493.7,34,0.2992,0.2924,6,10,1.34,10,2.12,4,6.6,0,0.3556
TRN_004400,3.095817959861038,564.58,29,0.355,0.5959,11,4,1.08,22,4.82,3,8.7,0,0.5318
TRN_004401,1.8464329173975083,639.6,46,0.1467,0.0195,0,17,1.15,16,3.39,3,9.4,0,0.0848
TRN_004402,2.4539621654484796,262.13,34,0.4947,0.2244,9,11,0.9,16,2.5,4,6.6,0,0.2242
TRN_004403,5.436822967179628,374.14,29,0.1742,0.081,0,5,1.11,23,1.18,1,8.5,0,0.1535
TRN_004404,4.480969656017173,590.44,48,0.1331,0.4064,10,9,1.09,20,3.12,2,4.5,0,0.368
TRN_004405,1.9673889269123688,452.55,56,0.406,0.2888,8,13,0.73,18,4.21,3,2.8,0,0.3163
TRN_004406,2.0725999557941703,321.07,31,0.1686,0.0258,0,10,0.73,18,3.14,1,9.1,0,0.1576
TRN_004407,5.44034149574537,674.53,34,0.2052,0.1446,0,11,1.39,19,4.54,5,7.6,0,0.2457
TRN_004408,5.5915170345606,293.58,13,0.6151,0.036,0,17,1.12,13,2.32,3,4.4,0,0.088
TRN_004409,3.5092195980862937,404.19,8,0.2781,0.2731,8,8,1.37,26,1.75,2,7.0,0,0.4264
TRN_004410,4.036273724903438,715.9,39,0.0636,0.1199,0,9,0.84,25,3.26,3,9.4,0,0.4129
TRN_004411,4.8311132721318994,151.11,4,0.2546,0.2988,8,14,1.16,13,1.23,7,2.0,0,0.3569
TRN_004412,2.9885578273657383,541.89,53,0.5782,0.3397,12,12,0.96,20,4.13,4,7.6,0,0.3117
TRN_004413,5.337203425013665,380.54,51,0.3887,0.1404,0,12,1.24,15,3.31,8,4.6,0,0.1771
TRN_004414,1.0,578.04,17,0.236,0.2316,2,4,1.17,15,1.48,2,6.7,0,0.3557
TRN_004415,3.2371405621443654,526.02,21,0.4053,0.1606,0,12,1.0,17,1.39,1,2.4,0,0.2787
TRN_004416,4.769688566643206,335.3,5,0.1296,0.2825,3,18,0.86,15,2.26,2,5.0,0,0.2927
TRN_004417,6.123952546312495,287.25,20,0.2394,0.127,0,6,0.99,12,2.59,6,7.5,0,0.3068
TRN_004418,2.822324314471021,599.23,17,0.4283,0.2021,9,9,0.43,20,1.03,3,7.1,0,0.4373
TRN_004419,3.70346109093951,451.24,37,0.0548,0.105,0,7,1.04,15,2.51,5,7.9,0,0.4595
TRN_004420,4.705361517286844,544.69,21,0.3309,0.3326,8,7,1.45,25,1.09,5,10.2,0,0.243
TRN_004421,4.234621998304323,430.28,13,0.2666,0.1992,0,13,1.33,22,1.5,2,7.1,0,0.1712
TRN_004422,4.035233409368836,416.23,52,0.5619,0.3416,9,9,0.94,22,1.07,3,3.7,0,0.2245
TRN_004423,5.954549899714728,530.08,32,0.14,0.0913,0,10,0.35,12,3.17,2,12.7,0,0.4184
TRN_004424,3.708338637968123,489.79,39,0.0986,0.1895,0,10,1.38,17,2.29,1,12.4,0,0.336
TRN_004425,3.776394208347447,749.9,50,0.0639,0.187,0,13,0.9,19,2.7,4,9.9,0,0.3583
TRN_004426,5.31775754001229,589.35,52,0.2813,0.4266,4,10,1.5,13,2.04,3,9.2,0,0.4051
TRN_004427,4.37732955489883,704.16,52,0.2816,0.2101,7,12,0.44,15,2.09,4,5.5,0,0.3738
TRN_004428,5.9566663883697935,882.3,34,0.3405,0.0173,0,10,0.95,24,1.32,2,10.6,0,0.1732
TRN_004429,2.1014577633150604,435.78,38,0.057,0.0182,0,11,0.8,16,2.47,2,3.8,0,0.4168
TRN_004430,5.213023231779214,326.38,35,0.6099,0.4843,8,6,0.57,23,3.8,4,10.5,0,0.4133
TRN_004431,2.586464057774315,354.8,10,0.2427,0.1592,0,12,1.25,15,2.95,4,12.5,0,0.3253
TRN_004432,4.468765979689091,507.3,39,0.0786,0.1623,0,11,1.34,21,3.83,3,6.6,0,0.3315
TRN_004433,4.5321738221865,342.51,10,0.3215,0.3838,11,9,1.2,23,4.78,1,13.0,0,0.2421
TRN_004434,1.6438623534763481,565.82,20,0.2368,0.0644,0,9,1.26,20,4.88,2,9.8,0,0.22
TRN_004435,4.205247484918793,293.69,52,0.0589,0.0685,0,10,1.51,25,4.91,4,5.3,0,0.415
TRN_004436,1.4391136790145809,449.97,37,0.3314,0.2846,3,4,1.13,13,1.13,2,6.2,0,0.4464
TRN_004437,4.535735949626968,589.38,55,0.1067,0.1077,0,5,0.66,20,4.27,4,12.2,0,0.266
TRN_004438,5.96582283102996,742.52,26,0.1849,0.207,10,7,1.07,21,2.78,1,7.2,0,0.3088
TRN_004439,3.746303856725724,428.83,37,0.5223,0.231,6,9,0.98,20,2.87,1,4.9,0,0.2111
TRN_004440,2.921376618272144,570.89,55,0.2528,0.1687,0,7,0.97,18,1.22,7,6.4,0,0.2787
TRN_004441,4.0936811765954,659.02,51,0.0985,0.0403,0,11,1.32,18,3.75,3,4.8,0,0.3725
TRN_004442,4.786488209492811,617.15,5,0.2751,0.0272,0,9,1.61,25,4.06,1,15.1,0,0.1411
TRN_004443,3.778825887198356,771.72,51,0.1536,0.2669,11,6,0.92,17,1.36,5,6.2,0,0.3387
TRN_004444,4.827791544083248,560.97,49,0.0685,0.1657,0,15,1.18,18,1.91,2,11.7,0,0.4726
TRN_004445,4.408589561342147,518.62,31,0.1735,0.2726,7,10,1.08,23,4.08,4,10.3,0,0.4076
TRN_004446,5.339630414406772,370.45,37,0.4008,0.1111,0,14,1.66,17,4.32,3,10.5,0,0.3437
TRN_004447,1.339569776626202,578.64,16,0.0344,0.3539,10,8,1.45,21,3.59,2,8.8,0,0.1981
TRN_004448,4.215345470919456,349.39,30,0.441,0.1383,0,11,1.46,28,3.83,4,6.9,0,0.1798
TRN_004449,6.934121948220355,465.09,9,0.0994,0.3085,7,11,1.4,16,3.97,2,10.3,0,0.4015
TRN_004450,4.007915576878748,539.13,50,0.1546,0.0503,0,7,1.1,14,3.03,1,9.8,0,0.3712
TRN_004451,4.434707634358832,363.16,56,0.235,0.1874,0,10,1.14,20,2.73,1,9.2,0,0.269
TRN_004452,7.165766374066963,467.64,44,0.3412,0.1694,0,12,1.69,21,2.31,5,8.6,0,0.3625
TRN_004453,3.9927519779843377,698.42,51,0.0593,0.1475,0,9,0.79,23,3.98,5,9.4,0,0.26
TRN_004454,6.9612557193254325,335.47,18,0.43,0.3068,7,11,1.01,15,2.81,1,5.6,0,0.3442
TRN_004455,4.785266831902371,563.41,22,0.2655,0.2776,8,10,1.44,10,2.44,2,14.2,0,0.2976
TRN_004456,3.2735540483959085,620.11,58,0.2996,0.0978,0,10,1.01,17,2.4,2,9.8,0,0.1671
TRN_004457,4.072563838824698,370.96,5,0.2758,0.1188,0,11,0.47,15,4.75,5,2.5,0,0.1335
TRN_004458,6.974244895821423,620.62,31,0.4502,0.2538,7,7,1.01,23,1.78,4,10.2,0,0.103
TRN_004459,4.203759837058329,332.72,19,0.1455,0.2576,5,8,1.26,17,4.44,3,6.4,0,0.4374
TRN_004460,4.844055909095266,482.0,25,0.3659,0.1556,0,17,0.95,20,3.34,4,8.1,0,0.3096
TRN_004461,2.6118498410373525,516.35,58,0.0663,0.1826,0,11,1.11,18,3.37,4,9.4,0,0.3478
TRN_004462,5.828304455463178,485.36,55,0.5476,0.4202,6,6,1.41,11,2.12,4,10.9,0,0.3524
TRN_004463,4.946117323972286,461.57,8,0.1472,0.152,0,9,1.0,19,3.61,3,0.9,0,0.3047
TRN_004464,4.651748817320042,455.6,31,0.4061,0.0722,0,6,0.7,22,4.76,4,5.7,0,0.4091
TRN_004465,1.0,401.76,58,0.3327,0.0862,0,9,1.45,13,4.41,3,9.4,0,0.2661
TRN_004466,4.006340817944901,508.6,10,0.05,0.1257,0,11,0.55,18,1.44,3,10.5,0,0.3445
TRN_004467,3.872484899166751,391.46,52,0.2342,0.3604,4,12,0.94,20,3.37,1,4.3,0,0.4454
TRN_004468,4.015719732830625,474.63,54,0.1355,0.2026,7,11,1.05,24,1.72,3,3.5,0,0.3648
TRN_004469,4.153385934447162,740.46,18,0.5009,0.1106,0,11,1.18,19,3.08,8,3.2,0,0.3509
TRN_004470,4.762466647223579,410.01,16,0.0788,0.1097,0,13,1.32,12,3.38,3,10.6,0,0.565
TRN_004471,4.295972292164692,207.44,54,0.1694,0.1288,0,10,1.32,18,2.85,2,7.8,0,0.3409
TRN_004472,4.32167130320385,480.06,50,0.2182,0.1816,0,6,0.81,13,3.33,4,11.3,0,0.2515
